Player,Team,Season,PPG,RPG,APG,Win%,WS,MVP,ORtg,DRtg,PER,BPM,USG%,VORP,is_outlier,Standings,Top3_Team,PPG_weighted,Efficiency_score,PPG_rel,Net_Rating,BPM_x_USG%,PPG_x_Win%
Mike Bibby,SAC,05/06,1.3150684931506853,-0.5161290322580645,1.5454545454545454,-0.041025641025641,1.5555555555555556,0,-0.2222222222222222,0.1428571428571428,0.5454545454545451,0.4782608695652174,0.8999999999999996,1.4166666666666663,False,10,0,-0.1,-0.1,-55.3,-0.4,0.4,-0.1
Rashard Lewis,OKC,05/06,1.1780821917808222,0.1612903225806451,0.1363636363636362,-0.6051282051282053,1.5185185185185186,0,0.7777777777777778,1.0,1.0227272727272727,1.0000000000000002,0.5714285714285714,1.9166666666666663,False,16,0,-0.7,-0.9,-49.6,-0.2,0.6,-0.7
Antawn Jamison,WAS,05/06,1.2328767123287674,1.5483870967741935,-0.0454545454545454,-0.1692307692307693,1.481481481481481,0,-0.3333333333333333,-0.1428571428571428,0.4999999999999998,0.3478260869565217,0.6857142857142853,1.3333333333333333,False,11,0,-0.2,-0.5,-51.9,-0.2,0.2,-0.2
Richard Hamilton,DET,05/06,1.1780821917808222,-0.4193548387096772,0.6363636363636362,1.205128205128205,1.259259259259259,0,-0.3333333333333333,0.0,0.6136363636363634,0.1739130434782609,1.1857142857142853,0.7499999999999998,False,1,1,1.4,1.7,-49.6,-0.3,0.2,1.4
Kirk Hinrich,CHI,05/06,0.6027397260273974,-0.2903225806451612,1.9545454545454544,-0.2307692307692309,1.259259259259259,0,-0.4444444444444444,-0.4285714285714285,0.0,0.6086956521739131,0.3285714285714282,1.4166666666666663,False,12,0,-0.1,-0.5,-25.4,-0.0,0.2,-0.1
Hedo Türkoğlu,ORL,05/06,0.4657534246575344,-0.0645161290322581,0.3636363636363635,-0.5435897435897438,1.259259259259259,0,0.4444444444444444,0.1428571428571428,0.2727272727272725,0.6956521739130436,0.2142857142857142,1.1666666666666663,False,15,0,-0.3,-0.4,-19.6,0.3,0.1,-0.3
Mike James,TOR,05/06,1.205479452054795,-0.3870967741935484,1.727272727272727,-1.1076923076923078,1.259259259259259,0,0.3333333333333333,1.0,0.9772727272727274,0.6086956521739131,0.8428571428571426,1.4999999999999996,False,19,0,-1.3,-2.8,-50.7,-0.7,0.5,-1.3
Sam Cassell,LAC,05/06,0.7808219178082192,-0.2580645161290321,1.9545454545454544,0.1435897435897431,1.259259259259259,0,-0.3333333333333333,-0.2857142857142857,0.6818181818181818,0.5217391304347827,0.8428571428571426,1.083333333333333,False,8,0,0.1,0.4,-32.9,-0.0,0.4,0.1
Andre Iguodala,PHI,05/06,0.1095890410958905,0.4516129032258065,0.5,-0.4205128205128206,1.222222222222222,0,0.3333333333333333,0.0,-0.1590909090909089,0.0869565217391304,-0.6285714285714289,0.7499999999999998,False,14,0,-0.0,-0.4,-4.6,0.3,-0.1,-0.0
Mike Miller,MEM,05/06,0.3013698630136985,0.2903225806451613,0.3181818181818182,0.2717948717948714,1.1851851851851851,0,-0.1111111111111111,-0.8571428571428571,0.3863636363636362,1.1304347826086958,0.3142857142857141,1.4999999999999996,False,7,0,0.1,0.2,-12.7,0.7,0.4,0.1
David West,NOK,05/06,0.7671232876712332,0.935483870967742,-0.3636363636363636,-0.4205128205128206,1.1851851851851851,0,0.0,-0.2857142857142857,0.9545454545454544,0.4347826086956521,0.5571428571428569,0.9166666666666666,False,14,0,-0.3,-0.6,-32.3,0.3,0.2,-0.3
Jason Richardson,GSW,05/06,1.6027397260273974,0.4193548387096772,0.5,-0.666666666666667,1.148148148148148,0,-0.5555555555555556,-0.1428571428571428,0.8409090909090907,1.173913043478261,1.2142857142857142,2.1666666666666665,True,17,0,-1.1,-1.7,-67.5,-0.4,1.4,-1.1
Eddie Jones,MEM,05/06,0.041095890410959,-0.2580645161290321,0.1818181818181817,0.2717948717948714,1.111111111111111,0,-0.3333333333333333,-1.1428571428571428,-0.1818181818181819,0.7826086956521741,-0.1428571428571428,1.2499999999999998,False,7,0,0.0,-0.0,-1.7,0.8,-0.1,0.0
Udonis Haslem,MIA,05/06,-0.3013698630136985,1.0645161290322578,-0.3636363636363636,0.4564102564102562,1.037037037037037,0,0.4444444444444444,-0.4285714285714285,-0.4090909090909092,-0.391304347826087,-0.7142857142857145,-0.1666666666666666,False,5,0,-0.1,0.2,12.7,0.9,0.3,-0.1
Tayshaun Prince,DET,05/06,0.3561643835616438,-0.096774193548387,0.1363636363636362,1.205128205128205,1.037037037037037,0,-0.2222222222222222,-0.2857142857142857,-0.1590909090909089,-0.0434782608695652,0.0714285714285714,0.4999999999999998,False,1,1,0.4,0.5,-15.0,0.1,-0.0,0.4
Raja Bell,PHO,05/06,0.4383561643835616,-0.4193548387096772,0.2727272727272727,0.5846153846153845,0.9629629629629628,0,0.2222222222222222,0.1428571428571428,-0.5909090909090908,-0.0869565217391304,-0.3857142857142861,0.4166666666666666,False,4,0,0.3,0.2,-18.4,0.1,0.0,0.3
Josh Howard,DAL,05/06,0.5616438356164384,0.5806451612903224,-0.0454545454545454,0.9589743589743588,0.9259259259259258,0,0.3333333333333333,-0.4285714285714285,0.8636363636363638,0.7826086956521741,0.5428571428571425,0.7499999999999998,False,3,1,0.5,1.1,-23.6,0.8,0.4,0.5
Andrés Nocioni,CHI,05/06,0.2054794520547945,0.5161290322580643,-0.2727272727272727,-0.2307692307692309,0.9259259259259258,0,-0.2222222222222222,-0.8571428571428571,0.1363636363636367,0.5652173913043478,0.3142857142857141,0.8333333333333333,False,12,0,-0.0,-0.1,-8.6,0.6,0.2,-0.0
Drew Gooden,CLE,05/06,-0.1095890410958905,1.2580645161290325,-0.5909090909090908,0.333333333333333,0.8888888888888886,0,0.0,-0.5714285714285714,0.4772727272727275,-0.2608695652173913,-0.0714285714285714,-0.0833333333333334,False,6,0,-0.0,0.2,4.6,0.6,0.0,-0.0
Troy Murphy,GSW,05/06,0.3424657534246575,1.7741935483870963,-0.2727272727272727,-0.666666666666667,0.8518518518518517,0,-0.2222222222222222,-0.4285714285714285,0.0909090909090909,-0.3043478260869565,0.0142857142857139,0.0,False,17,0,-0.2,-1.2,-14.4,0.2,-0.0,-0.2
Luol Deng,CHI,05/06,0.3835616438356166,0.6774193548387094,-0.0454545454545454,-0.2307692307692309,0.8518518518518517,0,-0.6666666666666666,-0.7142857142857143,0.0681818181818183,0.5217391304347827,0.1857142857142853,1.083333333333333,False,12,0,-0.1,-0.2,-16.1,0.0,0.1,-0.1
Gerald Wallace,CHO,05/06,0.5068493150684932,0.9677419354838708,-0.1363636363636363,-1.1692307692307693,0.8148148148148149,0,0.0,-1.1428571428571428,1.3181818181818183,1.956521739130435,0.0285714285714284,1.7499999999999998,False,20,0,-0.6,-1.6,-21.3,1.1,0.1,-0.6
Caron Butler,WAS,05/06,0.8356164383561647,0.5483870967741935,0.2272727272727272,-0.1692307692307693,0.7777777777777776,0,-0.5555555555555556,-0.2857142857142857,0.3409090909090909,0.0869565217391304,0.5857142857142854,0.4999999999999998,False,11,0,-0.1,-0.3,-35.2,-0.3,0.1,-0.1
Shareef Abdur-Rahim,SAC,05/06,0.1095890410958905,0.1612903225806451,0.0454545454545454,-0.041025641025641,0.7407407407407407,0,0.3333333333333333,-0.4285714285714285,0.3863636363636362,0.2173913043478261,0.1428571428571428,0.2499999999999998,False,10,0,-0.0,-0.0,-4.6,0.8,0.0,-0.0
Bruce Bowen,SAS,05/06,-0.5479452054794521,-0.1935483870967742,-0.2272727272727272,1.1435897435897435,0.7407407407407407,0,-0.5555555555555556,-1.0,-1.4545454545454546,-0.0434782608695652,-1.142857142857143,0.4166666666666666,False,2,1,-0.6,-1.1,23.1,0.4,0.0,-0.6
Shaquille O'Neal,MIA,05/06,1.1643835616438358,1.516129032258064,-0.0454545454545454,0.4564102564102562,0.7407407407407407,0,-0.4444444444444444,-0.8571428571428571,2.022727272727272,1.0000000000000002,1.557142857142857,0.8333333333333333,False,5,0,0.5,1.2,-49.0,0.4,1.6,0.5
Chris Kaman,LAC,05/06,0.0547945205479452,1.6451612903225803,-0.4545454545454545,0.1435897435897431,0.7037037037037035,0,-0.8888888888888888,-1.0,-0.1136363636363636,-0.4782608695652174,-0.1714285714285718,-0.25,False,8,0,0.0,0.2,-2.3,0.1,0.1,0.0
Joe Johnson,ATL,05/06,1.1917808219178083,-0.1290322580645162,2.0454545454545454,-1.1692307692307693,0.6666666666666665,0,-0.3333333333333333,0.8571428571428571,0.5454545454545451,0.2608695652173913,0.7857142857142857,1.1666666666666663,False,20,0,-1.4,-3.6,-50.2,-1.2,0.2,-1.4
Morris Peterson,TOR,05/06,0.7260273972602742,0.0322580645161289,0.1363636363636362,-1.1076923076923078,0.6296296296296297,0,0.0,0.7142857142857143,-0.0454545454545452,0.0,0.1142857142857138,0.6666666666666664,False,19,0,-0.8,-1.0,-30.6,-0.7,0.0,-0.8
Smush Parker,LAL,05/06,0.0,-0.3870967741935484,0.7727272727272727,0.0205128205128205,0.5925925925925924,0,-0.4444444444444444,-0.2857142857142857,-0.4772727272727271,-0.1304347826086956,-0.3714285714285716,0.3333333333333332,False,9,0,0.0,0.0,-0.0,-0.2,0.0,0.0
Derek Fisher,GSW,05/06,0.2465753424657535,-0.6129032258064515,1.0454545454545452,-0.666666666666667,0.5925925925925924,0,-0.4444444444444444,-0.1428571428571428,-0.1590909090909089,0.0,0.1571428571428568,0.4166666666666666,False,17,0,-0.2,-0.5,-10.4,-0.3,0.0,-0.2
Delonte West,BOS,05/06,0.041095890410959,-0.1290322580645162,1.1818181818181817,-0.7333333333333334,0.5555555555555555,0,0.0,-0.1428571428571428,-0.0909090909090909,0.6521739130434783,-0.3857142857142861,1.083333333333333,False,18,0,-0.0,-0.8,-1.7,0.1,-0.3,-0.0
Jeff Foster,IND,05/06,-0.767123287671233,1.483870967741935,-0.5454545454545454,-0.2307692307692309,0.5555555555555555,0,0.8888888888888888,-1.1428571428571428,-0.0909090909090909,-0.1739130434782609,-1.1142857142857143,-0.25,False,12,0,0.2,-0.0,32.3,2.0,0.2,0.2
Josh Childress,ATL,05/06,-0.2054794520547945,0.2258064516129032,-0.0909090909090908,-1.1692307692307693,0.5555555555555555,0,1.0,0.4285714285714285,0.0681818181818183,0.3478260869565217,-0.7285714285714288,0.5833333333333333,False,20,0,0.2,0.1,8.6,0.6,-0.3,0.2
Andrew Bogut,MIL,05/06,-0.2876712328767123,0.8064516129032256,0.1363636363636362,-0.2923076923076925,0.4814814814814814,0,-0.1111111111111111,-0.2857142857142857,-0.0681818181818183,0.0,-0.4571428571428573,0.2499999999999998,False,13,0,0.1,-0.2,12.1,0.2,-0.0,0.1
Kenny Thomas,SAC,05/06,-0.3287671232876713,0.9677419354838708,0.0,-0.041025641025641,0.4814814814814814,0,-0.5555555555555556,-0.7142857142857143,-0.1136363636363636,-0.1739130434782609,-0.3571428571428571,0.0,False,10,0,0.0,-0.0,13.8,0.2,0.1,0.0
Kevin Martin,SAC,05/06,-0.095890410958904,-0.2903225806451612,-0.3181818181818181,-0.041025641025641,0.4814814814814814,0,0.4444444444444444,-0.1428571428571428,-0.1590909090909089,0.0,-0.2428571428571432,0.0833333333333332,False,10,0,0.0,0.0,4.0,0.6,-0.0,0.0
Tyson Chandler,CHI,05/06,-0.8493150684931509,1.4516129032258065,-0.4545454545454545,-0.2307692307692309,0.4444444444444445,0,-0.5555555555555556,-1.1428571428571428,-0.7500000000000001,-0.3478260869565218,-1.242857142857143,-0.1666666666666666,False,12,0,0.2,-0.0,35.7,0.6,0.4,0.2
Nenad Krstić,BRK,05/06,0.273972602739726,0.6129032258064516,-0.409090909090909,0.2717948717948714,0.4444444444444445,0,-0.8888888888888888,-0.7142857142857143,-0.2499999999999999,-1.1304347826086958,0.3571428571428571,-1.0,False,7,0,0.1,0.1,-11.5,-0.2,-0.4,0.1
Bobby Simmons,MIL,05/06,0.2602739726027398,-0.0322580645161289,0.1363636363636362,-0.2923076923076925,0.4074074074074073,0,-0.2222222222222222,0.0,-0.3863636363636362,-0.0434782608695652,-0.1142857142857144,0.3333333333333332,False,13,0,-0.1,-0.1,-11.0,-0.2,0.0,-0.1
Cuttino Mobley,LAC,05/06,0.4520547945205481,-0.0645161290322581,0.4545454545454545,0.1435897435897431,0.4074074074074073,0,-1.0,-0.4285714285714285,-0.5454545454545455,-0.2608695652173913,0.0999999999999999,0.1666666666666666,False,8,0,0.1,0.1,-19.0,-0.6,-0.0,0.1
Antonio Daniels,WAS,05/06,-0.2602739726027398,-0.7419354838709675,0.7272727272727273,-0.1692307692307693,0.4074074074074073,0,0.6666666666666666,0.4285714285714285,-0.4090909090909092,-0.4782608695652174,-0.5285714285714287,-0.25,False,11,0,0.0,0.0,11.0,0.2,0.3,0.0
Chris Duhon,CHI,05/06,-0.3835616438356166,-0.4838709677419354,1.3636363636363635,-0.2307692307692309,0.3703703703703703,0,-0.1111111111111111,-0.4285714285714285,-0.5909090909090908,0.1739130434782609,-0.585714285714286,0.3333333333333332,False,12,0,0.1,-0.1,16.1,0.3,-0.1,0.1
Danny Granger,IND,05/06,-0.5479452054794521,0.1290322580645162,-0.3636363636363636,-0.2307692307692309,0.3333333333333331,0,-0.2222222222222222,-1.0,-0.1818181818181819,0.3043478260869566,-0.3857142857142861,0.2499999999999998,False,12,0,0.1,0.2,23.1,0.8,-0.1,0.1
Michael Finley,SAS,05/06,-0.1917808219178083,-0.4193548387096772,-0.2272727272727272,1.1435897435897435,0.2962962962962962,0,-0.5555555555555556,-0.7142857142857143,-0.6363636363636365,-0.0869565217391304,-0.0285714285714289,0.0,False,2,1,-0.2,-1.0,8.1,0.2,0.0,-0.2
Jameer Nelson,ORL,05/06,0.4246575342465754,-0.5161290322580645,1.3181818181818183,-0.5435897435897438,0.2592592592592593,0,-0.2222222222222222,0.0,0.9090909090909092,0.6956521739130436,0.8571428571428571,0.5833333333333333,False,15,0,-0.2,-0.7,-17.9,-0.2,0.6,-0.2
Jermaine O'Neal,IND,05/06,1.1780821917808222,1.5483870967741935,0.2727272727272727,-0.2307692307692309,0.2592592592592593,0,-1.1111111111111112,-1.2857142857142858,1.113636363636363,0.8260869565217391,1.3999999999999997,0.7499999999999998,False,12,0,-0.3,-0.7,-49.6,0.2,1.2,-0.3
Jason Williams,MIA,05/06,0.1095890410958905,-0.6774193548387096,1.3181818181818183,0.4564102564102562,0.222222222222222,0,0.1111111111111111,0.0,-0.1136363636363636,0.3043478260869566,-0.0857142857142859,0.3333333333333332,False,5,0,0.1,0.3,-4.6,0.1,-0.0,0.1
Erick Dampier,DAL,05/06,-0.7945205479452055,1.0645161290322578,-0.6363636363636362,0.9589743589743588,0.222222222222222,0,-0.4444444444444444,-0.7142857142857143,-0.3636363636363635,-0.9130434782608696,-0.8142857142857144,-0.75,False,3,1,-0.8,-0.4,33.4,0.3,0.7,-0.8
Alonzo Mourning,MIA,05/06,-0.5068493150684933,0.3225806451612902,-0.8181818181818181,0.4564102564102562,0.222222222222222,0,0.1111111111111111,-1.4285714285714286,0.886363636363636,0.6086956521739131,-0.2285714285714288,0.0833333333333332,False,5,0,-0.2,-0.5,21.3,1.5,-0.1,-0.2
Matt Harpring,UTA,05/06,0.136986301369863,0.2258064516129032,-0.2727272727272727,-0.2307692307692309,0.1851851851851851,0,-0.2222222222222222,0.0,0.1818181818181819,-0.4347826086956522,0.4142857142857141,-0.3333333333333333,False,12,0,-0.0,-0.0,-5.8,-0.2,-0.2,-0.0
Antonio McDyess,DET,05/06,-0.5068493150684933,0.2580645161290321,-0.409090909090909,1.205128205128205,0.1481481481481479,0,-0.5555555555555556,-0.8571428571428571,0.0,-0.6956521739130436,-0.0285714285714289,-0.6666666666666666,False,1,1,-0.6,-0.8,21.3,0.3,0.0,-0.6
Kyle Korver,PHI,05/06,0.0,-0.3870967741935484,0.0,-0.4205128205128206,0.1481481481481479,0,-0.1111111111111111,0.2857142857142857,-0.7272727272727271,-0.4347826086956522,-0.4142857142857146,-0.1666666666666666,False,14,0,-0.0,0.2,-0.0,-0.4,0.2,-0.0
Primož Brezec,CHO,05/06,0.1232876712328767,0.3548387096774192,-0.6363636363636362,-1.1692307692307693,0.1481481481481479,0,-0.1111111111111111,0.2857142857142857,-0.0454545454545452,-1.2173913043478262,0.1285714285714283,-1.0833333333333333,False,20,0,-0.1,0.2,-5.2,-0.4,-0.2,-0.1
Brian Cook,LAL,05/06,-0.4931506849315069,-0.3548387096774193,-0.5,0.0205128205128205,0.111111111111111,0,0.4444444444444444,-0.2857142857142857,0.0227272727272726,-0.2173913043478261,-0.1142857142857144,-0.3333333333333333,False,9,0,-0.0,-0.0,20.8,0.7,0.0,-0.0
Nazr Mohammed,SAS,05/06,-0.7260273972602741,0.2258064516129032,-0.6818181818181818,1.1435897435897435,0.111111111111111,0,-0.3333333333333333,-1.4285714285714286,-0.1136363636363636,-1.0434782608695652,-0.1142857142857144,-0.9166666666666666,False,2,1,-0.8,-1.4,30.6,1.1,0.1,-0.8
Jamal Crawford,NYK,05/06,0.3835616438356166,-0.4516129032258063,0.818181818181818,-1.358974358974359,0.111111111111111,0,-0.3333333333333333,0.5714285714285714,0.0,0.0434782608695652,0.3428571428571426,0.4166666666666666,False,21,0,-0.5,-1.0,-16.1,-0.9,0.0,-0.5
Anthony Johnson,IND,05/06,-0.3150684931506851,-0.7419354838709675,1.0454545454545452,-0.2307692307692309,0.111111111111111,0,-0.5555555555555556,-0.4285714285714285,-0.2954545454545456,0.1304347826086956,-0.1142857142857144,0.1666666666666666,False,12,0,0.1,0.0,13.3,-0.1,-0.0,0.1
Chris Webber,PHI,05/06,1.1917808219178083,1.7419354838709675,0.6363636363636362,-0.4205128205128206,0.0740740740740741,0,-1.3333333333333333,-0.4285714285714285,0.6590909090909087,-0.2173913043478261,1.2285714285714282,0.1666666666666666,False,14,0,-0.5,-1.5,-50.2,-0.9,-0.3,-0.5
Stephen Jackson,IND,05/06,0.6712328767123287,-0.1935483870967742,0.3636363636363635,-0.2307692307692309,0.0740740740740741,0,-1.4444444444444444,-0.5714285714285714,-0.4318181818181819,-0.2173913043478261,0.6999999999999998,0.2499999999999998,False,12,0,-0.2,-0.2,-28.2,-0.9,-0.2,-0.2
Ben Gordon,CHI,05/06,0.7397260273972602,-0.5806451612903224,0.4545454545454545,-0.2307692307692309,0.0740740740740741,0,-1.1111111111111112,-0.2857142857142857,-0.2272727272727272,0.0434782608695652,1.0285714285714285,0.4166666666666666,False,12,0,-0.2,-0.1,-31.1,-0.8,0.0,-0.2
Luke Ridnour,OKC,05/06,0.0,-0.4838709677419354,2.2727272727272725,-0.6051282051282053,0.0740740740740741,0,0.0,1.0,0.1136363636363636,-0.2608695652173913,-0.1428571428571428,0.0833333333333332,True,16,0,-0.0,-1.1,-0.0,-1.0,0.0,-0.0
P.J. Brown,NOK,05/06,-0.3424657534246575,0.9032258064516128,-0.3636363636363636,-0.4205128205128206,0.0740740740740741,0,-0.5555555555555556,-0.1428571428571428,-0.6363636363636365,-0.8260869565217391,-0.6285714285714289,-0.6666666666666666,False,14,0,0.1,-0.1,14.4,-0.4,0.5,0.1
Raef LaFrentz,BOS,05/06,-0.5068493150684933,0.1612903225806451,-0.2727272727272727,-0.7333333333333334,0.0370370370370369,0,-0.2222222222222222,-0.2857142857142857,-0.7954545454545454,-0.2173913043478261,-0.6285714285714289,-0.0833333333333334,False,18,0,0.4,0.5,21.3,0.1,0.1,0.4
Brent Barry,SAS,05/06,-0.7808219178082193,-0.7741935483870966,-0.1363636363636363,1.1435897435897435,0.0370370370370369,0,0.3333333333333333,-1.1428571428571428,-0.1590909090909089,1.3043478260869563,-0.442857142857143,0.4999999999999998,False,2,1,-0.9,-1.9,32.9,1.5,-0.6,-0.9
Marquis Daniels,DAL,05/06,-0.178082191780822,-0.2903225806451612,0.3636363636363635,0.9589743589743588,0.0,0,-0.2222222222222222,-0.1428571428571428,-0.1363636363636362,0.0434782608695652,-0.1142857142857144,0.0,False,3,1,-0.2,-0.1,7.5,-0.1,-0.0,-0.2
Donyell Marshall,CLE,05/06,-0.3013698630136985,0.5161290322580643,-0.5909090909090908,0.333333333333333,0.0,0,-0.8888888888888888,-0.5714285714285714,-0.4772727272727271,-0.1304347826086956,-0.1285714285714288,0.0,False,6,0,-0.1,-0.1,12.7,-0.3,0.0,-0.1
Mike Dunleavy,GSW,05/06,0.0,0.1290322580645162,0.409090909090909,-0.666666666666667,0.0,0,-0.8888888888888888,-0.1428571428571428,-0.6818181818181818,-0.4782608695652174,-0.1428571428571428,-0.1666666666666666,False,17,0,-0.0,-0.4,-0.0,-0.7,0.1,-0.0
James Posey,MIA,05/06,-0.589041095890411,0.096774193548387,-0.3181818181818181,0.4564102564102562,0.0,0,0.0,-0.4285714285714285,-1.2954545454545452,-0.1304347826086956,-1.0714285714285716,-0.0833333333333334,False,5,0,-0.3,-0.4,24.8,0.4,0.1,-0.3
Austin Croshere,IND,05/06,-0.4520547945205481,0.2580645161290321,-0.3636363636363636,-0.2307692307692309,-0.0370370370370372,0,1.0,-0.7142857142857143,-0.0681818181818183,0.7391304347826089,-0.5428571428571429,0.0833333333333332,False,12,0,0.1,0.1,19.0,1.7,-0.4,0.1
DeSagana Diop,DAL,05/06,-1.26027397260274,0.0322580645161289,-0.7727272727272726,0.9589743589743588,-0.0370370370370372,0,0.4444444444444444,-1.1428571428571428,-0.9090909090909092,0.0434782608695652,-1.742857142857143,-0.0833333333333334,False,3,1,-1.2,-1.9,53.0,1.6,-0.1,-1.2
Gary Payton,MIA,05/06,-0.5205479452054795,-0.5161290322580645,0.5454545454545455,0.4564102564102562,-0.0370370370370372,0,-0.5555555555555556,-0.1428571428571428,-1.090909090909091,-0.5652173913043479,-0.7142857142857145,-0.4166666666666667,False,5,0,-0.2,-0.2,21.9,-0.4,0.4,-0.2
Matt Bonner,TOR,05/06,-0.5479452054794521,-0.2903225806451612,-0.5909090909090908,-1.1076923076923078,-0.0370370370370372,0,1.1111111111111112,0.5714285714285714,-0.4090909090909092,0.1304347826086956,-0.6714285714285716,0.0833333333333332,False,19,0,0.6,1.6,23.1,0.5,-0.1,0.6
James Jones,PHO,05/06,-0.3013698630136985,-0.3548387096774193,-0.5454545454545454,0.5846153846153845,-0.0740740740740741,0,0.0,-0.1428571428571428,-0.5227272727272728,-0.2173913043478261,-0.3142857142857146,-0.1666666666666666,False,4,0,-0.2,-0.7,12.7,0.1,0.1,-0.2
Chris Mihm,LAL,05/06,-0.178082191780822,0.5806451612903224,-0.4545454545454545,0.0205128205128205,-0.0740740740740741,0,-0.1111111111111111,-0.4285714285714285,-0.0454545454545452,-1.0,-0.0571428571428574,-0.9166666666666666,False,9,0,-0.0,-0.0,7.5,0.3,0.1,-0.0
Zaza Pachulia,ATL,05/06,0.0273972602739725,1.096774193548387,-0.1363636363636363,-1.1692307692307693,-0.1111111111111112,0,-0.6666666666666666,0.2857142857142857,-0.1136363636363636,-1.0869565217391306,0.0142857142857139,-1.0,False,20,0,-0.0,-1.2,-1.2,-1.0,-0.0,-0.0
Charlie Villanueva,TOR,05/06,0.2054794520547945,0.6129032258064516,-0.409090909090909,-1.1076923076923078,-0.1111111111111112,0,-0.5555555555555556,0.4285714285714285,0.2045454545454542,-0.5652173913043479,0.3714285714285711,-0.4166666666666667,False,19,0,-0.2,-0.5,-8.6,-1.0,-0.2,-0.2
Brendan Haywood,WAS,05/06,-0.5753424657534247,0.4516129032258065,-0.6363636363636362,-0.1692307692307693,-0.1111111111111112,0,-0.3333333333333333,-0.2857142857142857,-0.3863636363636362,-0.9130434782608696,-0.6000000000000002,-0.75,False,11,0,0.1,0.1,24.2,-0.0,0.5,0.1
Jarron Collins,UTA,05/06,-0.8493150684931509,-0.096774193548387,-0.3636363636363636,-0.2307692307692309,-0.1111111111111112,0,0.5555555555555556,0.0,-1.0227272727272727,-1.0869565217391306,-1.0571428571428574,-1.0,False,12,0,0.2,0.3,35.7,0.6,1.1,0.2
